accuracy,precision,recall,f1_score,iou,gt_pixels,pred_pixels,filename
0.9404782222222222,0.05384680602526542,0.998951415588955,0.10218547486033519,0.05384376265789994,5722,106153,DSC04167.JPG
0.9440497777777778,0.46197733865410195,0.321464018467509,0.3791198674277297,0.23389753493127344,89671,62397,IMG_2165.JPG
0.9424622222222222,0.05937520466304277,0.15203246579017976,0.0853985927035352,0.044603849332861024,29816,76345,DSC04198.JPG
0.957842962962963,0.031494644663368945,0.6466571834992888,0.06006394841846577,0.030961818751447292,3515,72171,IMG_2159.JPG
0.9045985185185185,0.053919416599595135,0.6027126499454744,0.09898363518323669,0.052068796994694785,14672,164004,DSC04359.JPG
0.8800628148148149,0.1841473998891005,0.31309435973110344,0.23190132827324478,0.13115858972212563,97584,165916,IMG_4919.JPG
0.9931851851851852,0.6198162403774522,0.7644716692189892,0.6845858475041141,0.5204336947456214,16325,20135,DSC04365.JPG
0.9057451851851852,0.10642056372739102,0.18240628600124065,0.13441811107180757,0.0720515737580584,67706,116049,IMG_4931.JPG
0.9967798518518518,0.00553687957286929,0.06466512702078522,0.010200364298724954,0.005126327352618088,433,5057,IMG_2398.JPG
0.990272,0.19287833827893175,0.008123984501937258,0.015591268889421923,0.007856883838994319,16002,674,IMG_4925.JPG
0.9965487407407407,0.10165047046120623,1.0,0.18454214505740688,0.10165047046120623,659,6483,IMG_2401.JPG
0.9090998518518518,0.16055875375350465,0.9478632757663805,0.27460252905959465,0.15915320016664108,30631,180831,IMG_4716.JPG
0.981696,0.12260449246516918,0.9930907415937356,0.2182628062360802,0.1225,4342,35170,IMG_4702.JPG
0.9490263703703704,0.4426173167870778,0.8384590344905671,0.5793823103704573,0.40783830484438355,70657,133847,IMG_4879.JPG
0.9446026666666667,0.10676263162979423,0.9151966873706004,0.19121858372626205,0.10571680027550845,12075,103510,DSC04211.JPG
0.964709925925926,0.09920703625471797,0.4323223177908556,0.1613811750126739,0.08777304616892864,13254,57758,IMG_4851.JPG
0.9686933333333333,0.3791716244546433,0.13779470812313394,0.2021324795360498,0.1124290178421424,48565,17649,IMG_4689.JPG
0.9760894814814814,0.04818905118156989,0.8814074717636837,0.09138198932600716,0.04787861626315541,2302,42105,DSC04205.JPG
0.8811253333333333,3.489392247567395e-05,1.0,6.978540986466616e-05,3.489392247567395e-05,7,200608,IMG_4662.JPG
0.8367863703703704,0.0,0.0,0.0,0.0,0,275423,IMG_4676.JPG
0.9684900740740741,0.0035427287652294135,0.022749341101401026,0.0061307265284761036,0.0030747886082831805,7209,46292,IMG_4886.JPG
0.9571069629629629,0.32550633986470956,0.8697637164597517,0.47372324336900884,0.3103783382082527,37455,100081,IMG_4892.JPG
0.8199028148148149,2.632254328413211e-05,1.0,5.264370085216991e-05,2.632254328413211e-05,8,303922,DSC03998.JPG
0.9630020740740741,0.18143093396588877,0.44708352200222284,0.25811588003232094,0.1481820042294836,24293,59863,DSC04013.JPG
0.9828237037037038,0.49475650050280134,0.2388432331218142,0.3221627183648652,0.19201070442951523,28839,13922,DSC04007.JPG
0.9047691851851852,0.031587968327539594,0.9561563755937158,0.061155576327627505,0.03154228136148877,5474,165696,IMG_5018.JPG
0.9476983703703704,0.09908725247524752,0.2949008172505084,0.14833399272418485,0.08010839543488457,26063,77568,IMG_5024.JPG
0.9872906666666666,0.0,0.0,0.0,0.0,10,21437,DSC03967.JPG
0.9157677037037038,0.0,0.0,0.0,0.0,0,142142,DSC03973.JPG
0.9926696296296297,0.6489713998996488,0.9118296752361705,0.7582662393496443,0.6106512228132573,21277,29895,IMG_5030.JPG
