filename,image_id,num_gt_boxes,gt_boxes_detected,pred_weed_regions,detection_rate,precision,recall,f1_score,avg_iou,weed_pixels,paddy_pixels
IMG_4993_JPG.rf.ab77786e38be8551a65833a5fdcf80a7.jpg,0,26,22,125,0.8461538461538461,0.176,0.8461538461538461,0.29139072844831365,0.018901814680268553,23982,42453
DSC04131_JPG.rf.ddc4771910fbabfde959748c937d7824.jpg,1,5,5,14,1.0,0.35714285714285715,1.0,0.526315789434903,0.03620599988169339,2773,112230
DSC04041_JPG.rf.f7a77445ea1de90b92488396179c3279.jpg,2,15,7,104,0.4666666666666667,0.0673076923076923,0.4666666666666667,0.11764705880149706,0.010487186746685284,7056,76523
IMG_2508_JPG.rf.e0425583ab898225d34f5ba3d41be214.jpg,3,2,2,17,1.0,0.11764705882352941,1.0,0.2105263157706371,0.11885077745070921,1867,101220
IMG_2148_JPG.rf.e07aa955c63a42222a151acada849995.jpg,4,4,3,13,0.75,0.23076923076923078,0.75,0.35294117643460204,0.08370509566056988,8209,177467
DSC04192_JPG.rf.62edfe2a4361a60b2a2dd39490444861.jpg,5,37,25,62,0.6756756756756757,0.4032258064516129,0.6756756756756757,0.5050505050036935,0.014642996918903155,4741,49798
DSC04219_JPG.rf.7ce79630fadc829153c6fb39bd9f3790.jpg,6,5,4,59,0.8,0.06779661016949153,0.8,0.1249999999855957,0.021990093323678576,6767,74624
DSC04230_JPG.rf.859130df9e75e660fc0c9d5f4e49a237.jpg,7,24,19,77,0.7916666666666666,0.24675324675324675,0.7916666666666666,0.37623762372614444,0.023129981214009304,7122,39636
IMG_2471_JPG.rf.4770adafda877963a7d2382ce2496749.jpg,8,9,8,34,0.8888888888888888,0.23529411764705882,0.8888888888888888,0.3720930232227149,0.03669628743707207,4847,122849
DSC04345_JPG.rf.94166d94a1356594a27281104ab8ead7.jpg,9,96,85,177,0.8854166666666666,0.480225988700565,0.8854166666666666,0.6227106226650244,0.006654489033612535,84153,134198
DSC04318_JPG.rf.48437ba6963e0c2c5592f479c4906ef1.jpg,10,10,4,33,0.4,0.12121212121212122,0.4,0.18604651159221203,0.01793362094819425,1107,94415
DSC04040_JPG.rf.3f89a2b05b11fda2b8d3a93719398639.jpg,11,8,3,50,0.375,0.06,0.375,0.10344827583828775,0.025079710286592935,9854,78258
