region_precision,region_recall,region_f1,region_iou,gt_regions,pred_regions,matched_gt_regions,matched_pred_regions,gt_pixels,pred_pixels,matched_gt_pixels,matched_pred_pixels,gt_coverage,pred_coverage,filename
0.07142857142857142,0.07142857142857142,0.07142857137857142,0.8651535380507344,14,14,1,1,1583,2941,678,719,0.42830069488313327,0.24447466848010882,DSC04167.JPG
0.7241379310344828,0.2222222222222222,0.3400809716239833,0.4944608567208272,162,29,36,21,25303,8541,4756,7385,0.18796190175078054,0.8646528509542208,IMG_2165.JPG
0.6666666666666666,0.6948356807511737,0.6804597700649639,0.32507736121213615,213,18,148,12,32127,78457,29226,78255,0.9097021197123915,0.9974253412697401,IMG_4919.JPG
0.6444444444444445,0.3068181818181818,0.4157154233701558,0.6383877159309022,88,45,27,29,4435,5024,4164,4372,0.9388951521984217,0.8702229299363057,DSC04365.JPG
0.53125,0.1686746987951807,0.2560516406304425,0.26213032374989703,249,32,42,17,23902,19254,19393,11249,0.8113546983516023,0.5842422353796614,IMG_4931.JPG
0.2988505747126437,0.21739130434782608,0.2516940948205576,0.4431354251720518,69,87,15,26,9041,10612,5785,6587,0.6398628470301958,0.6207124010554089,IMG_4716.JPG
0.22580645161290322,0.5454545454545454,0.31939163493957695,0.4583333333333333,22,31,12,7,1110,7145,1082,2208,0.9747747747747748,0.30902729181245625,IMG_4702.JPG
0.4731182795698925,0.7559055118110236,0.5819785064282602,0.5418291151787484,127,93,96,44,19984,31294,18975,27690,0.9495096076861489,0.8848341535118553,IMG_4879.JPG
0.3103448275862069,0.5454545454545454,0.39560439555816934,0.23731262416471013,66,87,36,27,3183,10175,2763,4088,0.8680490103675778,0.40176904176904177,DSC04211.JPG
0.71875,0.3670886075949367,0.4859744990444976,0.6077885091629519,79,32,29,23,13729,16920,10741,15228,0.7823585111807123,0.9,IMG_4689.JPG
0.2,0.41935483870967744,0.270833333289605,0.3129062209842154,31,45,13,9,489,4962,389,1025,0.7955010224948875,0.20656993147924224,DSC04205.JPG
0.5409836065573771,0.6504854368932039,0.5907026448876386,0.47509020700132937,103,61,67,33,9855,16126,9225,14077,0.9360730593607306,0.8729381123651246,IMG_4892.JPG
0.7636363636363637,0.25806451612903225,0.3857634902033452,0.45944784617037276,124,55,32,42,7639,7272,6850,6736,0.8967142296112056,0.9262926292629263,DSC04007.JPG
0.06134969325153374,0.5,0.10928961746686972,0.5126082047421905,12,163,6,10,1589,35590,1567,2452,0.9861548143486469,0.06889575723517842,IMG_5018.JPG
0.30303030303030304,0.3023255813953488,0.3026775319639698,0.26806182702327197,172,99,52,30,7807,32027,5814,8789,0.744716280261304,0.2744247041558685,IMG_5024.JPG
0.7547169811320755,0.47619047619047616,0.5839416057919762,0.685177335028967,84,53,40,40,6014,6969,5598,6328,0.9308280678417027,0.9080212369062993,IMG_5030.JPG
0.6507936507936508,0.5454545454545454,0.5934861278152852,0.6899270941824134,66,63,36,41,5583,7124,5385,5973,0.9645351961311123,0.8384334643458731,IMG_5031.JPG
0.24509803921568626,0.1925925925925926,0.21569603446208505,0.27789674042350704,135,102,26,25,7552,32341,4156,6586,0.5503177966101694,0.20364243529884665,IMG_5025.JPG
0.6545454545454545,0.36764705882352944,0.4708344231817703,0.4547113016510079,136,55,50,36,7461,11578,6522,9426,0.8741455568958585,0.8141302470202108,DSC04006.JPG
0.5555555555555556,0.49504950495049505,0.5235602093742496,0.4494944810314442,101,36,50,20,6051,13071,5844,9783,0.9657907783837383,0.7484507688776681,DSC04012.JPG
0.5806451612903226,0.5272727272727272,0.5526733721046951,0.5013079222720478,110,62,58,36,10515,16111,9862,14243,0.9378982406086543,0.8840543727887779,IMG_4893.JPG
0.5714285714285714,0.912751677852349,0.7028423772136263,0.45250413485745944,149,21,136,12,56544,122820,56452,121824,0.998372948500283,0.9918905715681485,IMG_2560.JPG
0.24050632911392406,0.717391304347826,0.3602413099307924,0.4114476203986098,46,79,33,19,6422,18947,5996,13904,0.9336655247586422,0.733836491265108,IMG_4688.JPG
0.35294117647058826,0.7428571428571429,0.47852760731829386,0.1826809015421115,35,34,26,12,614,3157,589,2402,0.9592833876221498,0.7608489071903706,DSC04204.JPG
0.4307692307692308,0.5164835164835165,0.46974834904910656,0.3219252302690988,91,65,47,28,7522,13465,6036,8603,0.8024461579367189,0.6389157073895284,DSC04210.JPG
0.1746031746031746,0.7368421052631579,0.28230980748506646,0.497292794668888,19,63,14,11,1703,4993,1483,2112,0.8708162066940693,0.42299218906469055,IMG_4878.JPG
0.25,0.55,0.34374999995703126,0.49264069264069266,20,28,11,7,1219,5005,1202,2246,0.9860541427399507,0.4487512487512488,IMG_4703.JPG
0.3373493975903614,0.19791666666666666,0.24947245012924277,0.5704839617332583,96,83,19,28,8156,10611,5234,5929,0.6417361451692006,0.5587597775892942,IMG_4717.JPG
0.29069767441860467,0.3611111111111111,0.32210109013888877,0.5523695738749502,72,86,26,25,2259,4706,1978,1920,0.8756086764054891,0.40798980025499365,DSC04370.JPG
0.3442622950819672,0.6124401913875598,0.44076412227909073,0.20681773656370403,209,122,128,42,4676,28647,4025,14455,0.8607784431137725,0.5045903585017628,DSC04364.JPG
0.3333333333333333,0.03211009174311927,0.05857740584171146,0.33190684713375795,218,9,7,3,20645,8459,9159,4224,0.44364252845725355,0.49934980494148246,IMG_4918.JPG
0.14285714285714285,0.8214285714285714,0.24338624336100334,0.4942121878886444,28,49,23,7,6718,15775,5183,10436,0.7715093777910093,0.6615530903328051,IMG_2164.JPG
0.0851063829787234,0.7647058823529411,0.15316642118963478,0.34639409426462237,17,47,13,4,641,5012,633,1738,0.9875195007800313,0.34676775738228255,DSC04158.JPG
0.15789473684210525,0.08333333333333333,0.10909090904568595,0.6507856056766346,36,19,3,3,1885,9127,1733,1524,0.9193633952254642,0.16697710090938972,DSC04170.JPG
