region_precision,region_recall,region_f1,region_iou,gt_regions,pred_regions,matched_gt_regions,matched_pred_regions,gt_pixels,pred_pixels,matched_gt_pixels,matched_pred_pixels,gt_coverage,pred_coverage,filename
0.6588235294117647,0.8076923076923077,0.7257019437950076,0.03713326700828562,26,85,21,56,153762,13701,135979,12814,0.8843472379391527,0.9352601999854026,IMG_4993_JPG.rf.ab77786e38be8551a65833a5fdcf80a7.jpg
0.5384615384615384,1.0,0.6999999999545,0.0605159080433107,5,13,5,7,25270,2295,25270,1989,1.0,0.8666666666666667,DSC04131_JPG.rf.ddc4771910fbabfde959748c937d7824.jpg
0.5061728395061729,0.4,0.4468664849643104,0.006835456188323563,15,81,6,41,108842,5030,100487,3352,0.9232373532276144,0.6664015904572564,DSC04041_JPG.rf.f7a77445ea1de90b92488396179c3279.jpg
0.14285714285714285,1.0,0.249999999978125,0.2645252640957108,2,14,2,2,2052,3235,2052,595,1.0,0.1839258114374034,IMG_2508_JPG.rf.e0425583ab898225d34f5ba3d41be214.jpg
0.6666666666666666,0.75,0.7058823528913496,0.06090815662058116,4,12,3,8,42216,6932,37995,6671,0.9000142126208073,0.9623485285631852,IMG_2148_JPG.rf.e07aa955c63a42222a151acada849995.jpg
0.45454545454545453,0.5405405405405406,0.49382716044420055,0.2049267024721807,37,44,20,20,12502,3052,7218,2023,0.5773476243800992,0.6628440366972477,DSC04192_JPG.rf.62edfe2a4361a60b2a2dd39490444861.jpg
0.8260869565217391,0.8,0.8128342245489435,0.004052784194313303,5,46,4,38,75234,3594,74814,3400,0.9944174176569104,0.9460211463550362,DSC04219_JPG.rf.7ce79630fadc829153c6fb39bd9f3790.jpg
0.5344827586206896,0.6666666666666666,0.5933014353573041,0.06167444344785624,24,58,16,31,44733,4366,36225,3351,0.8098048420629066,0.7675217590471828,DSC04230_JPG.rf.859130df9e75e660fc0c9d5f4e49a237.jpg
0.84,0.7777777777777778,0.8076923076423816,0.039198882080304566,9,25,7,21,22379,2149,15464,1963,0.6910049600071495,0.9134481154025128,IMG_2471_JPG.rf.4770adafda877963a7d2382ce2496749.jpg
0.4235294117647059,0.8958333333333334,0.5751439717193649,0.15681828885948626,96,170,86,72,165936,76281,99855,66995,0.6017681515765114,0.8782658853449745,DSC04345_JPG.rf.94166d94a1356594a27281104ab8ead7.jpg
0.47619047619047616,0.6,0.5309734512780954,0.04022536535582266,10,21,6,10,71411,1173,70369,980,0.9854084104689753,0.835464620630861,DSC04318_JPG.rf.48437ba6963e0c2c5592f479c4906ef1.jpg
0.7021276595744681,0.5,0.5840707964115905,0.006943145376152138,8,47,4,33,106064,7220,85870,5874,0.8096055211947504,0.813573407202216,DSC04040_JPG.rf.3f89a2b05b11fda2b8d3a93719398639.jpg
0.8333333333333334,0.8947368421052632,0.8629441623866113,0.07257281226040929,19,48,17,40,75300,15168,72789,14464,0.9666533864541833,0.9535864978902954,IMG_2443_JPG.rf.10297ba9b4c476e4cda656c928a8d980.jpg
1.0,0.8333333333333334,0.9090909090413223,0.10540987224497966,6,5,5,5,10226,2171,7054,2171,0.6898102875024448,1.0,IMG_2541_JPG.rf.f935efe139eb2624c35d47778d4b31ef.jpg
0.3,1.0,0.4615384615029585,0.26509633863347687,16,60,16,18,10235,6800,10235,4425,1.0,0.6507352941176471,IMG_4833_JPG.rf.24b6a624797ecb4f794e722416133953.jpg
0.5,0.15384615384615385,0.23529411761107266,0.038368010166015536,13,8,2,4,32922,1255,6226,853,0.18911366259644008,0.6796812749003984,IMG_2136_JPG.rf.13bc9784cb25edb014c0376130e1dbb0.jpg
0.2608695652173913,1.0,0.4137931034154578,0.08600289964339813,3,23,3,6,14002,6444,14002,5683,1.0,0.8819056486654252,IMG_2314_JPG.rf.5d9cb24407f773f55e7ad88f9252ce00.jpg
0.12790697674418605,1.0,0.22680412369123182,0.08910835776506865,7,172,7,22,36207,16732,36207,9604,1.0,0.5739899593593115,IMG_2055_JPG.rf.60ddfecd346ba83201fc0604f47db0d1.jpg
1.0,0.14285714285714285,0.249999999978125,0.004856859789615,7,2,1,2,240287,1320,71142,1320,0.29607094849076315,1.0,IMG_4934_JPG.rf.dcf183e085a292ba23f567d6441a0729.jpg
0.16666666666666666,0.5,0.2499999999625,0.2715273412947832,2,6,1,1,2166,1089,1591,432,0.734533702677747,0.39669421487603307,DSC04184_JPG.rf.e517af78439ae77b210a707543505397.jpg
1.0,1.0,0.99999999995,0.0011883338658270656,1,3,1,3,155034,812,155034,812,1.0,1.0,DSC04309_JPG.rf.c9d896b0cdc17486d669e4fd5bce31e2.jpg
0.5172413793103449,0.6666666666666666,0.5825242717954567,0.22237449290002836,18,29,12,15,11679,3790,10314,3389,0.8831235550988955,0.8941952506596306,DSC04158_JPG.rf.06bbd2945313c845c1129379a13d7023.jpg
