region_precision,region_recall,region_f1,region_iou,pixel_accuracy,region_accuracy,gt_regions,pred_regions,matched_gt_regions,matched_pred_regions,gt_pixels,pred_pixels,matched_gt_pixels,matched_pred_pixels,gt_coverage,pred_coverage,filename
0.3125,0.5,0.38461538456804734,0.01517540103122907,0.975034375,0.3333333333333333,2,16,1,5,16677,1647,15456,1224,0.9267853930563051,0.7431693989071039,IMG_4771_JPG.rf.987b1e4646720bd48d1ed379b4d5473e.jpg
0.2698412698412698,0.6153846153846154,0.3751724137507219,0.08477034826029724,0.8272359375,0.32894736842105265,13,63,8,17,113171,24738,70091,14860,0.6193371093301288,0.6006952866036058,IMG_2041_JPG.rf.02d8cad825ddbddeeba71787dcbefa4e.jpg
0.7636363636363637,1.0,0.8659793813941971,0.08506408218107786,0.808025,0.821917808219178,18,55,18,42,131418,12810,131418,12185,1.0,0.9512099921935987,IMG_4823_JPG.rf.af2d6e92fc54f7ed9313e6efc3dca996.jpg
0.2,0.75,0.3157894736509696,0.12762462540054195,0.9471921875,0.2916666666666667,4,20,3,4,35642,6278,26430,4100,0.7415408787385669,0.6530742274609749,IMG_4683_JPG.rf.ec9d4aa857a11968eb110dcf6d32cebb.jpg
0.3770491803278688,0.6666666666666666,0.4816753926240069,0.06319544841469231,0.9306203125,0.4588235294117647,24,61,16,23,44733,5155,36231,3273,0.8099389712292938,0.634917555771096,DSC04231_JPG.rf.aba15d7b2562c4c378dfd6da77a034a8.jpg
0.3108108108108108,0.7142857142857143,0.43314500937394174,0.026744007539564026,0.9164015625,0.345679012345679,7,74,5,23,52074,12131,46596,5785,0.8948035487959443,0.4768774214821532,DSC04322_JPG.rf.0da5b4c1e581570b8ad56fb3ade2e74f.jpg
0.44,0.75,0.554621848692889,0.0637707708428189,0.9627359375,0.5405405405405406,12,25,9,11,22380,3000,14522,738,0.6488829311885612,0.246,DSC04102_JPG.rf.57fb039a7f93c026d40c6f36a85709fc.jpg
0.47761194029850745,1.0,0.6464646464208957,0.08457560532924877,0.9593359375,0.5783132530120482,16,67,16,32,30030,7039,30030,5762,1.0,0.8185821849694559,DSC03921_JPG.rf.5fe97e14decc92bf595e6f7cc1005333.jpg
1.0,1.0,0.99999999995,0.0012339509886904823,0.6947,1.0,1,3,1,3,196118,726,196118,726,1.0,1.0,DSC04307_JPG.rf.2018571579c845418ed7ae63029f0bf9.jpg
0.4,1.0,0.5714285713877552,0.03213406132315477,0.7377296875,0.5,4,20,4,8,169582,6325,169582,5349,1.0,0.8456916996047431,IMG_4718_JPG.rf.dd9c13c69fdbae4050139be16f2edfff.jpg
