region_precision,region_recall,region_f1,region_iou,gt_regions,pred_regions,matched_gt_regions,matched_pred_regions,gt_pixels,pred_pixels,matched_gt_pixels,matched_pred_pixels,gt_coverage,pred_coverage,filename
0.6857142857142857,0.8846153846153846,0.7725682294819428,0.03634237275596238,26,105,23,72,153762,18658,149860,17579,0.9746231188460087,0.9421695787329831,IMG_4993_JPG.rf.ab77786e38be8551a65833a5fdcf80a7.jpg
0.4090909090909091,1.0,0.5806451612491155,0.05007960294964403,5,22,5,9,25270,3597,25270,2301,1.0,0.6396997497914929,DSC04131_JPG.rf.ddc4771910fbabfde959748c937d7824.jpg
0.48484848484848486,0.7333333333333333,0.5837479269835895,0.010644033079929897,15,165,11,80,108842,20738,107365,11873,0.9864298708219253,0.5725238692255762,DSC04041_JPG.rf.f7a77445ea1de90b92488396179c3279.jpg
0.13333333333333333,1.0,0.23529411762629757,0.2645252640957108,2,15,2,2,2052,4791,2052,595,1.0,0.12419119181799207,IMG_2508_JPG.rf.e0425583ab898225d34f5ba3d41be214.jpg
0.42857142857142855,0.75,0.5454545454082644,0.09314808823972826,4,14,3,6,42216,17641,37995,16992,0.9000142126208073,0.9632107023411371,IMG_2148_JPG.rf.e07aa955c63a42222a151acada849995.jpg
0.4444444444444444,0.5405405405405406,0.48780487799925637,0.2049267024721807,37,45,20,20,12502,3449,7218,2023,0.5773476243800992,0.586546825166715,DSC04192_JPG.rf.62edfe2a4361a60b2a2dd39490444861.jpg
0.56,0.8,0.6588235293633219,0.003964359452582984,5,75,4,42,75234,8172,74814,3913,0.9944174176569104,0.4788301517376407,DSC04219_JPG.rf.7ce79630fadc829153c6fb39bd9f3790.jpg
0.4605263157894737,0.75,0.5706521738659026,0.06626804966168087,24,76,18,35,44733,5828,39505,4002,0.8831287863545928,0.6866849691146191,DSC04230_JPG.rf.859130df9e75e660fc0c9d5f4e49a237.jpg
0.6,0.7777777777777778,0.6774193547895422,0.039198882080304566,9,35,7,21,22379,8266,15464,1963,0.6910049600071495,0.23747882893781758,IMG_2471_JPG.rf.4770adafda877963a7d2382ce2496749.jpg
0.39790575916230364,0.9479166666666666,0.560521943468502,0.1513901853050797,96,191,91,76,165936,94226,132828,83028,0.8004772924501012,0.8811580667756246,DSC04345_JPG.rf.94166d94a1356594a27281104ab8ead7.jpg
0.6666666666666666,0.6,0.6315789473185596,0.020642066035726464,10,42,6,28,71411,12138,70369,10859,0.9854084104689753,0.8946284396111386,DSC04318_JPG.rf.48437ba6963e0c2c5592f479c4906ef1.jpg
0.6363636363636364,0.75,0.6885245901142705,0.011647410295418081,8,77,6,49,106064,14330,89672,8374,0.8454518026851712,0.5843684577808793,DSC04040_JPG.rf.3f89a2b05b11fda2b8d3a93719398639.jpg
0.7678571428571429,1.0,0.8686868686377309,0.08366394105298347,19,56,19,43,75300,21590,75300,16188,1.0,0.7497915701713757,IMG_2443_JPG.rf.10297ba9b4c476e4cda656c928a8d980.jpg
1.0,1.0,0.99999999995,0.10680961400826912,6,6,6,6,10226,2532,10226,2532,1.0,1.0,IMG_2541_JPG.rf.f935efe139eb2624c35d47778d4b31ef.jpg
0.2727272727272727,1.0,0.4285714285377551,0.26509633863347687,16,66,16,18,10235,7418,10235,4425,1.0,0.5965219735777838,IMG_4833_JPG.rf.24b6a624797ecb4f794e722416133953.jpg
0.3076923076923077,0.15384615384615385,0.2051282050837607,0.03807584239642942,13,13,2,4,32922,3323,6226,1574,0.18911366259644008,0.47366837195305445,IMG_2136_JPG.rf.13bc9784cb25edb014c0376130e1dbb0.jpg
0.1875,1.0,0.3157894736576177,0.08600289964339813,3,32,3,6,14002,7146,14002,5683,1.0,0.7952700811642878,IMG_2314_JPG.rf.5d9cb24407f773f55e7ad88f9252ce00.jpg
0.1366120218579235,1.0,0.2403846153634662,0.07986722655110698,7,183,7,25,36207,22022,36207,13816,1.0,0.6273726273726273,IMG_2055_JPG.rf.60ddfecd346ba83201fc0604f47db0d1.jpg
0.8695652173913043,0.7142857142857143,0.7843137254406766,0.02816953906810669,7,23,5,20,240287,23431,169879,22904,0.7069837319538719,0.9775084290043106,IMG_4934_JPG.rf.dcf183e085a292ba23f567d6441a0729.jpg
0.058823529411764705,0.5,0.10526315787590027,0.2715273412947832,2,17,1,1,2166,32972,1591,432,0.734533702677747,0.013102025961421812,DSC04184_JPG.rf.e517af78439ae77b210a707543505397.jpg
