accuracy,precision,recall,f1_score,iou,gt_pixels,pred_pixels,filename
0.9787401481481481,0.137223291626564,0.9966794826983573,0.24123345036165983,0.1371605858726761,5722,41560,DSC04167.JPG
0.8605315555555556,0.20514730288776808,0.5651771475727939,0.3010278783414956,0.17718235308513353,89671,247042,IMG_2165.JPG
0.943733925925926,0.21963859881713857,0.8556815132814596,0.3495530056516527,0.21179293055071308,29816,116159,DSC04198.JPG
0.9291917037037037,0.02829252420076466,0.9894736842105263,0.055012060579698686,0.02828401115746501,3515,122930,IMG_2159.JPG
0.881226074074074,0.046962417384093846,0.656215921483097,0.08765197758629323,0.04583474166781714,14672,205015,DSC04359.JPG
0.9163395555555556,0.25896026629214725,0.23996761764223642,0.2491024461334709,0.1422712857090781,97584,90427,IMG_4919.JPG
0.994226962962963,0.6483526389327083,0.8811638591117917,0.7470398836726215,0.5962200024868405,16325,22187,DSC04365.JPG
0.9236568888888889,0.13961770220393147,0.17487371872507607,0.15526952507720856,0.08416921994184931,67706,84803,IMG_4931.JPG
0.9894542222222222,0.023491958943959602,0.9884526558891455,0.0458932018014154,0.023485513608428446,433,18219,IMG_2398.JPG
0.9913724444444444,0.5982033483054308,0.27465316835395576,0.37646151869459077,0.23187717632162078,16002,7347,IMG_4925.JPG
0.9965487407407407,0.10165047046120623,1.0,0.18454214505740688,0.10165047046120623,659,6483,IMG_2401.JPG
0.9090998518518518,0.16055875375350465,0.9478632757663805,0.27460252905959465,0.15915320016664108,30631,180831,IMG_4716.JPG
0.9710832592592593,0.08123740085532885,0.9930907415937356,0.15018895526027062,0.081191511796494,4342,53079,IMG_4702.JPG
0.9259431111111112,0.3022327735620967,0.5873728009963627,0.3991056617381897,0.24930168856210916,70657,137318,IMG_4879.JPG
0.9458062222222222,0.10889937819647415,0.9151966873706004,0.19463867411099564,0.10781147868842864,12075,101479,DSC04211.JPG
0.9679715555555556,0.1287404441208591,0.5336502188018711,0.20743760448133267,0.11572127419381227,13254,54940,IMG_4851.JPG
0.9729979259259259,0.5191955656259201,0.8351281787295377,0.6403119622361504,0.4709256420974409,48565,78117,IMG_4689.JPG
0.9740106666666667,0.04448293249731436,0.8814074717636837,0.0846916414483982,0.04421828008542911,2302,45613,DSC04205.JPG
0.7457937777777778,1.631777705254324e-05,1.0,3.263502157408033e-05,1.631777705254324e-05,7,428980,IMG_4662.JPG
0.7956118518518519,0.0,0.0,0.0,0.0,0,344905,IMG_4676.JPG
0.9456011851851852,0.008049038651669711,0.09599112220835067,0.014852653946041081,0.007481889934046924,7209,85973,IMG_4886.JPG
0.9225742222222222,0.21154667508495664,0.9124549459351221,0.34346357935359384,0.20733838089691323,37455,161553,IMG_4892.JPG
0.6907685925925926,1.5330486972918696e-05,1.0,3.066050390538168e-05,1.5330486972918696e-05,8,521836,DSC03998.JPG
0.952128,0.012580027265354019,0.030008644465483885,0.01772816808929744,0.008943358728055647,24293,57949,DSC04013.JPG
0.9799537777777778,0.4545901370760745,0.8659107458649745,0.5961896576421716,0.4246938775510204,28839,54933,DSC04007.JPG
0.8980562962962962,0.029566612436731744,0.9561563755937158,0.05735953270720775,0.029526581821464032,5474,177024,IMG_5018.JPG
0.9024237037037037,0.11155767064085964,0.7636112496642751,0.19467485718757335,0.10783368190635126,26063,178401,IMG_5024.JPG
0.9822145185185185,0.0,0.0,0.0,0.0,10,30003,DSC03967.JPG
0.9100586666666667,0.0,0.0,0.0,0.0,0,151776,DSC03973.JPG
0.9902097777777777,0.6044723662244091,0.6466607134464445,0.6248552419446399,0.4543923381770145,21277,22762,IMG_5030.JPG
0.9318945185185186,0.08175135826142538,1.0,0.1511463011108485,0.08175135826142538,10232,125160,IMG_2039.JPG
0.990365037037037,0.5692837410417584,0.7210446247464503,0.63623956865114,0.4665332370890478,19720,24977,IMG_5031.JPG
0.9265748148148149,0.0,0.0,0.0,0.0,0,123905,DSC03972.JPG
0.938594962962963,0.0969454006710532,1.0,0.17675519786444638,0.0969454006710532,11124,114745,IMG_2038.JPG
0.9082542222222222,2.5861846018568805e-05,0.024844720496894408,5.166990680040561e-05,2.5835620862263845e-05,161,154668,DSC03966.JPG
0.9125647407407408,0.08038760747918657,0.4795050270688322,0.13769161986359413,0.07393599327169909,24567,146540,IMG_5025.JPG
0.9422263703703704,0.023079335214800878,0.35390286904952717,0.04333277728169249,0.022146217189396297,6239,95670,IMG_2004.JPG
0.8985712592592593,0.010132298873867353,0.8992805755395683,0.020038818053257454,0.010120813597746818,1946,172715,IMG_5019.JPG
0.9840918518518519,0.5129412257025088,0.8729791325404174,0.6461943986820429,0.4773169781931464,28082,47793,DSC04006.JPG
0.9506637037037037,0.02274906849875014,0.06419128737467837,0.033592961032629515,0.017083421879058345,22542,63607,DSC04012.JPG
0.6887288888888888,0.0,0.0,0.0,0.0,0,525270,DSC03999.JPG
0.9300053333333334,0.23504313578394598,0.8997230911235321,0.3727177134117197,0.22904305939023673,39002,149296,IMG_4893.JPG
0.9336432592592593,1.8841084869666797e-05,0.00034305317324185246,3.572034541574017e-05,1.786049169933648e-05,5830,106151,IMG_4887.JPG
